License Issue Date,License Number,Animal's Name,Species,Primary Breed,Secondary Breed,ZIP Code
April 26 2018,140488,Mustafa,Dog,"Terrier, Yorkshire",Mix,98115
January 26 2018,S140029,Baxter,Dog,"Spaniel, American Cocker","Dachshund, Miniature Long Haired",98106
July 02 2018,359086,Lucy,Dog,Beagle,Pug,98109
September 09 2018,8000787,Peter Quince,Dog,German Shepherd,Doberman Pinscher,98105
March 06 2018,S141292,Mochi,Dog,Samoyed,,98118
February 13 2018,S107487,Buttercup,Dog,Bichon Frise,,98112
February 06 2018,29890,Luna,Dog,Terrier,Border Collie,98126
May 25 2018,S131316,Rocky,Dog,"Chihuahua, Long Coat",,98178
May 29 2018,S144258,Bear,Dog,German Shepherd,,98199
January 23 2018,S139802,Maui,Dog,"Retriever, Labrador",,98125
May 22 2018,S109381,Cody,Dog,Shetland Sheepdog,,98117
June 20 2018,215317,Puff,Dog,Lhasa Apso,,98178
January 16 2018,S126745,Kingston,Dog,Whippet,,98199
May 29 2018,132141,Jasper,Dog,"Dachshund, Standard Wire Haired",,98139
April 09 2018,S142344,Doubter,Dog,Boxer,,98125
September 06 2018,729254,Farley,Dog,"Poodle, Standard","Retriever, Labrador",98117
June 29 2018,443255,Rye,Dog,Catahoula Leopard dog,,98119
February 20 2018,S140701,Grace,Dog,Border Collie,,98125
July 06 2018,S116992,Belle,Dog,Pomeranian,,98122
April 02 2018,S142023,Rucca,Dog,"Terrier, American Pit Bull",,98178
May 02 2018,S127252,Bowser,Dog,Boxer,Mix,98117
October 18 2018,8001982,Frankie,Dog,"Poodle, Miniature","Spaniel, American Cocker",98125
July 23 2018,S147163,Ivy,Dog,"Retriever, Labrador",,98116
May 18 2018,S144021,Charlie,Dog,Belgian Tervuren,,98115
July 01 2018,216594,Saito,Dog,Alaskan Malamute,Samoyed,98107
May 07 2018,S129834,Poppy,Dog,Miniature Pinscher,"Chihuahua, Long Coat",98115
January 16 2018,22707,Liberty Rose,Dog,"Dachshund, Miniature Smooth Haired",,98116
April 10 2018,S142316,Gus,Dog,Havanese,,98112
October 14 2018,827642,Tucker,Dog,"Spaniel, American Cocker",,98103
May 15 2018,S115016,Dottie,Dog,"Setter, English",Boxer,98105
January 24 2018,27587,Odin,Dog,"Terrier, American Pit Bull",,98136
April 29 2018,S136790,Elaine,Dog,Pug,Mix,98106
September 19 2018,S134761,Stella,Dog,Maltese,"Poodle, Toy",98104
July 05 2018,440654,Domo,Dog,Shih Tzu,"Poodle, Miniature",98125
May 01 2018,82543,Mia,Dog,"Retriever, Labrador","Poodle, Standard",98121
May 01 2018,142954,Kalani,Dog,"Chihuahua, Short Coat",Terrier,98118
October 10 2018,8001744,Blaze,Dog,"Terrier, American Pit Bull",Mix,98118
January 31 2018,27598,Mitzi,Dog,"Schnauzer, Miniature",Mix,98107
February 20 2018,S140770,Berkeley,Dog,"Poodle, Miniature","Retriever, Golden",98118
August 30 2018,S121435,Hattie,Dog,"Retriever, Labrador",,98107
June 21 2018,445002,Riley,Dog,Shih Tzu,,
October 02 2018,8001472,Capo,Dog,"Terrier, Pit Bull",,98042
March 30 2018,S113629,Holly,Dog,"Retriever, Labrador",,98126
June 14 2018,357759,Winston,Dog,"Retriever, Golden",,98103
July 27 2018,440259,MayBelle,Dog,"Bulldog, French",,98118
July 02 2018,S132342,Stanley,Dog,"Bulldog, French",,98117
June 13 2018,348764,Spencer,Dog,"Terrier, Cairn",,98102
February 12 2018,83938,Sastrugi,Dog,Great Pyrenees,,98144
May 16 2018,279571,Pablo,Dog,Australian Shepherd,,98109
April 28 2018,215429,Precious,Dog,"Terrier, Jack Russell",,98116
May 29 2018,359936,Violet,Dog,"Terrier, American Pit Bull",,98103
September 20 2018,8001134,Mr. Bear,Dog,Great Pyrenees,Australian Cattle Dog,80525
September 18 2018,713169,Georgia,Dog,Bichon Frise,,98106
March 21 2018,S141194,Delilah,Dog,Miniature Pinscher,Mix,98104
July 10 2018,S145770,Kinsey,Dog,Korean Jindo,Catahoula Leopard dog,98105
May 10 2018,278085,Shadow,Dog,Havanese,Bichon Frise,98117
September 09 2018,8000789,Nala,Dog,Boxer,Mix,98101
February 08 2018,277892,Jagger,Dog,Pomeranian,Mix,98126
June 19 2018,359013,Frances,Dog,Shepherd,Mix,98115
September 19 2018,S118788,Captain,Dog,"Terrier, American Pit Bull",,98108
August 25 2018,8000340,Lucy,Dog,Lhasa Apso,Mix,98122
August 28 2018,8000417,Jilly,Dog,"Terrier, Jack Russell",,98119
July 09 2018,S101798,Eberhart,Dog,"Dachshund, Standard Smooth Haired",Mix,98107
April 24 2018,S126907,Kip,Dog,Icelandic Sheepdog,,98103
January 09 2018,S139478,Jack,Dog,"Poodle, Standard",,98126
February 02 2018,S119664,Trish,Dog,Leonberger,Mastiff,98125
April 03 2018,S142049,Skjei,Dog,"Retriever, Labrador",,98109
April 25 2018,S114999,Wednesday,Dog,Retriever,,98103
June 15 2018,S144825,Na-Ri,Dog,Korean Jindo,,98119
May 06 2018,138212,Maddie,Dog,"Retriever, Labrador","Poodle, Standard",98112
April 12 2018,S142214,Scout,Dog,"Retriever, Labrador",Beagle,98106
January 17 2018,22808,Nia,Dog,"Terrier, Welsh",,98109
April 27 2018,S114391,Max,Dog,Rottweiler,,98108
February 08 2018,S140431,Leeloo Dallas,Dog,"Poodle, Standard",,98118
October 02 2018,S146982,Kenzo,Dog,Shiba Inu,,98109
September 13 2018,S116101,Tucker,Dog,"Retriever, Labrador",,98115
July 24 2018,730875,Roxy,Dog,"Retriever, Golden","Poodle, Standard",98199
June 10 2018,S143671,,Dog,American Eskimo,Mix,98103
July 20 2018,S146226,Eddie,Dog,Lagotto Romagnolo,Mix,98103
May 12 2018,80253,Rocky,Dog,Australian Cattle Dog,,98117
February 27 2018,216689,Ajax,Dog,"Retriever, Labrador",,98133
June 28 2018,348840,Owen,Dog,"Vizsla, Smooth Haired",,98103
July 31 2018,444007,Tika Nala,Dog,"Chihuahua, Short Coat",,98125
October 01 2018,8001446,Poppy,Dog,Border Collie,"Retriever, Golden",98122
September 17 2018,8000994,Chloe,Dog,Doberman Pinscher,Australian Cattle Dog,98106
February 21 2018,S140044,Rebel,Dog,"Chihuahua, Short Coat",Mix,98107
August 02 2018,586055,Angelita,Dog,Bichon Frise,"Poodle, Miniature",98115
June 26 2018,S142463,Spit,Dog,Terrier,Mix,98119
August 17 2018,8000162,Trevor,Dog,"Chihuahua, Short Coat",Pug,98119
July 24 2018,S135224,Dallas,Dog,Shepherd,Mix,98125
February 09 2018,S147538,Charles,Dog,"Cur, Black-Mouth",,98136
July 10 2018,S145753,Harper,Dog,"Retriever, Labrador",,98103
February 28 2018,358708,Sparkles,Dog,"Retriever, Labrador","Poodle, Miniature",98109
January 26 2018,957668,Bailey,Dog,"Retriever, Golden","Poodle, Miniature",98199
July 27 2018,S119352,Zeus,Dog,Shiba Inu,,98103
October 08 2018,S122220,Rito,Dog,Terrier,"Retriever, Labrador",98107
April 03 2018,S142026,Juan,Dog,Beagle,"Chihuahua, Short Coat",98125
August 01 2018,S120667,Titus,Dog,"Terrier, Jack Russell",,98136
May 22 2018,281630,Hebo,Dog,"Poodle, Miniature","Schnauzer, Miniature",98133
January 30 2018,S126924,Wiley,Dog,"Retriever, Labrador",,98105
September 09 2018,8000799,Reese,Dog,"Retriever, Golden","Poodle, Miniature",98112
April 20 2018,76230,Blinky,Dog,Shih Tzu,,98116
May 03 2018,141563,Ruby Doodle,Dog,"Retriever, Golden","Poodle, Standard",98116
September 03 2018,733134,Margot,Dog,"Poodle, Miniature","Schnauzer, Miniature",98117
June 06 2018,S144055,Todd,Dog,"Retriever, Golden","Poodle, Standard",98144
October 17 2018,729107,Morgan,Dog,"Pointer, German Wirehaired",,98105
June 01 2018,S144350,Porfirio,Dog,Shiba Inu,,98121
August 13 2018,S146838,Riley,Dog,"Terrier, Yorkshire","Poodle, Miniature",98121
April 24 2018,216066,Butty,Dog,"Retriever, Golden",,98103
June 11 2018,S144607,Tootsie,Dog,"Dachshund, Standard Smooth Haired",Terrier,98122
July 31 2018,731489,Cricket,Dog,Carolina Dog,,98103
March 28 2018,S134451,Lucy,Dog,"Retriever, Labrador","Poodle, Standard",98103
September 17 2018,8001007,Lucky,Dog,"Schnauzer, Miniature",,98125
July 09 2018,S145795,Harley,Dog,"Retriever, Labrador","Poodle, Standard",98115
July 01 2018,440403,Chicka,Dog,Terrier,"Retriever, Labrador",98118
February 21 2018,S140467,Maggie,Dog,"Terrier, Cairn",,98199
July 28 2018,S131823,Sitka,Dog,Shepherd,Mix,98117
April 03 2018,S113286,Luna,Dog,Pug,"Poodle, Miniature",98199
April 02 2018,S142077,Kiku,Dog,Shiba Inu,,98146
April 03 2018,S130271,Maslow,Dog,Weimaraner,"Vizsla, Smooth Haired",98102
May 21 2018,S115666,Laszlo Lev,Dog,Plott Hound,Catahoula Leopard dog,98122
March 23 2018,S140829,Coco,Dog,Pug,Beagle,98103
June 13 2018,S119691,Diamond,Dog,"Retriever, Labrador",Mix,98125
April 03 2018,S142043,Brodie,Dog,"Retriever, Labrador",,98107
May 24 2018,S115565,Tilly,Dog,Beagle,,98103
February 23 2018,81419,Bailey,Dog,"Dachshund, Miniature Smooth Haired",,98105
October 17 2018,S120067,Gunner,Dog,"Retriever, Labrador",Border Collie,98125
July 27 2018,S147422,Annabelle,Dog,Siberian Husky,,98115
February 16 2018,S140705,ROXIE HEART,Dog,"Spaniel, Cavalier King Charles",Bichon Frise,98102
April 04 2018,139104,Russ,Dog,Terrier,,98118
July 02 2018,S145487,Eevee,Dog,"Welsh Corgi, Pembroke",,98102
June 01 2018,281370,Desi,Dog,Havanese,,98144
October 17 2018,S121258,Rocca,Dog,"Terrier, American Staffordshire",,98108
May 01 2018,214574,Molly,Dog,"Retriever, Golden",,98116
April 05 2018,S140982,Bellman,Dog,"Terrier, Jack Russell",Mix,98101
June 17 2018,S143685,Finch,Dog,"Dachshund, Standard Smooth Haired",,98107
July 17 2018,S133512,Java,Dog,Shiba Inu,American Eskimo,98125
April 30 2018,S111014,Patagonia,Dog,Coonhound,,98119
March 27 2018,S141871,Ari,Dog,"Terrier, Manchester","Terrier, Jack Russell",98116
June 26 2018,440210,Sophie,Dog,Beagle,Mix,98119
June 01 2018,S130944,Gunnar,Dog,Pug,Beagle,98107
July 02 2018,S145459,Langston The Dog,Dog,Border Collie,,98122
September 17 2018,8001003,Chelsea,Dog,"Retriever, Labrador",Mix,98136
May 03 2018,830040,Rozalia,Dog,"Vizsla, Smooth Haired",,98115
June 04 2018,S145179,Stella,Dog,"Retriever, Labrador",Beagle,98118
September 03 2018,730665,Hank,Dog,Australian Cattle Dog,Mix,98109
April 10 2018,283101,Trigger,Dog,Brittany,,98199
April 26 2018,S129442,Helo,Dog,Border Collie,,98102
May 01 2018,S105530,Avu,Dog,Australian Shepherd,,98115
October 15 2018,S113202,Jax,Dog,"Retriever, Flat-Coated",,98146
September 24 2018,723650,Sophie,Dog,"Retriever, Labrador",Mix,98122
April 18 2018,210596,Poirot,Dog,Affenpinscher,,98102
August 30 2018,8000469,Zoe,Dog,"Retriever, Labrador",,98199
August 19 2018,440355,Bugsy,Dog,Terrier,Mix,98146
May 15 2018,282847,Sam,Dog,Lhasa Apso,"Terrier, Cairn",98125
June 12 2018,356931,Buster,Dog,Terrier,Mix,98103
February 20 2018,25159,Zoe,Dog,"Pointer, German Shorthaired",,98109
February 13 2018,84065,Gaia,Dog,"Retriever, Labrador","Poodle, Standard",98115
August 01 2018,S146259,Watson,Dog,"Retriever, Golden","Poodle, Standard",98116
June 20 2018,S133123,Mazama Merriman,Dog,"Poodle, Miniature","Setter, Irish",98118
May 29 2018,S130041,Arlo,Dog,Havanese,"Poodle, Miniature",98102
April 05 2018,S140981,Lil Mama,Dog,"Chihuahua, Long Coat","Dachshund, Miniature Long Haired",98107
May 30 2018,S144239,Toby,Dog,"Retriever, Labrador",,98102
September 04 2018,730662,Maggie,Dog,"Terrier, American Staffordshire",,98115
September 07 2018,S146003,Tyrion,Dog,Terrier,Mix,98106
October 08 2018,S132435,Kya,Dog,"Retriever, Labrador",Rhodesian Ridgeback,98133
May 01 2018,192149,Schnitzel,Dog,"Dachshund, Standard Smooth Haired",,98102
October 14 2018,830694,Frankie,Dog,Lhasa Apso,Pomeranian,98105
April 12 2018,193796,Acorn,Dog,Italian Greyhound,,98117
August 07 2018,S127410,Moss,Dog,"Poodle, Miniature",Mix,98121
July 27 2018,S118430,Lucy,Dog,"Chihuahua, Short Coat",Mix,98103
October 11 2018,S123887,Gus,Dog,"Spaniel, Welsh Springer",,98118
April 19 2018,S143096,Jackie,Dog,"Retriever, Labrador",Border Collie,98112
January 30 2018,S107683,Nadia,Dog,"Poodle, Miniature",,98115
July 20 2018,S147169,Sami,Dog,Bichon Frise,,98102
August 31 2018,729657,Ruby,Dog,Australian Shepherd,,98119
May 30 2018,S106809,Roxy,Dog,"Retriever, Labrador","Poodle, Standard",98116
January 09 2018,S139469,Hazel,Dog,"Poodle, Standard","Retriever, Golden",98103
October 12 2018,727911,Cooper,Dog,"Schnauzer, Miniature","Poodle, Miniature",98117
May 14 2018,S143710,Lucy,Dog,Shiba Inu,,98119
October 15 2018,8001875,Ruby,Dog,Greater Swiss Mountain Dog,Mix,98118
August 16 2018,8000121,Wallace,Dog,Havanese,,98103
January 16 2018,27855,Audrey,Dog,Boxer,,98125
January 30 2018,S140183,TugBoat,Dog,Old English Sheepdog,"Poodle, Standard",98115
April 26 2018,S119366,Kona,Dog,Weimaraner,,98146
April 23 2018,84565,Linus,Dog,Pomeranian,,98115
January 23 2018,30314,Bella,Dog,"Retriever, Labrador",Great Pyrenees,98109
June 12 2018,S117137,Ziggy,Dog,Mix,,98119
June 19 2018,S116311,Andy,Dog,"Terrier, Yorkshire",Lhasa Apso,98107
July 31 2018,S112073,Beasty,Dog,Pug,,98103
February 13 2018,S111370,Birdie,Dog,Australian Cattle Dog,"Retriever, Labrador",98101
July 27 2018,S120468,Baxter,Dog,Basset Hound,,98106
June 25 2018,S125378,Charlie,Dog,"Chihuahua, Short Coat",Miniature Pinscher,98102
April 20 2018,81507,Nala,Dog,Italian Greyhound,Beagle,98116
July 01 2018,S130535,Olivander,Dog,Coonhound,,98144
August 23 2018,585775,Pepper,Dog,"Dachshund, Standard Smooth Haired",,98112
February 01 2018,25240,Arrow,Dog,"Welsh Corgi, Cardigan",,98115
August 11 2018,579989,Trudy,Dog,"Schnauzer, Miniature","Poodle, Miniature",98144
September 13 2018,8000885,Tobi,Dog,"Terrier, Border",,98136
January 25 2018,28351,Penelope,Dog,Italian Greyhound,,98122
August 01 2018,444426,Pippin,Dog,Papillon,,98105
March 02 2018,S112070,Thor,Dog,Norwegian Elkhound,,98133
July 09 2018,281822,Lucy,Dog,"Retriever, Labrador",,98103
April 03 2018,S142122,Eddie,Dog,Weimaraner,Retriever,98117
July 16 2018,348941,Morgan,Dog,"Retriever, Labrador",,98136
July 24 2018,S147294,Lun,Dog,"Terrier, Jack Russell","Chihuahua, Long Coat",98115
May 07 2018,81774,Gus,Dog,"Bulldog, French",,98105
August 08 2018,S124863,Kiki,Dog,Alaskan Husky,Mix,98122
May 17 2018,S141965,Archie,Dog,"Spaniel, American Cocker",,98177
August 27 2018,583622,Butters,Dog,"Terrier, Yorkshire",Terrier,98121
May 02 2018,S128016,Maya,Dog,"Vizsla, Smooth Haired",,98122
June 19 2018,360085,Perla,Dog,"Poodle, Miniature",Mix,98117
February 13 2018,S140524,Saffron,Dog,Newfoundland,,98102
May 10 2018,359966,Teddy,Dog,"Poodle, Miniature",,98126
April 11 2018,S130639,Ceila,Dog,Lhasa Apso,,98109
February 01 2018,S140287,Sluggo,Dog,"Chihuahua, Short Coat",,98126
March 07 2018,S141219,Bailey,Dog,"Retriever, Golden",,98109
March 20 2018,S112266,Auggie,Dog,Siberian Husky,"Retriever, Labrador",98133
October 01 2018,8001464,Jenkins,Dog,"Retriever, Labrador","Poodle, Standard",98121
September 17 2018,S124851,Rosie,Dog,Australian Cattle Dog,Mix,98118
August 16 2018,572191,Tony,Dog,"Poodle, Miniature",,98105
July 01 2018,S132413,Dottie,Dog,Miniature Pinscher,,98122
April 02 2018,132524,Chikis,Dog,Shih Tzu,Mix,98118
June 25 2018,213851,Griffey,Dog,Australian Cattle Dog,,98122
June 14 2018,358992,Coco,Dog,Australian Shepherd,,98125
January 09 2018,834416,Lily,Dog,"Retriever, Labrador",,98112
April 10 2018,S142329,Doc Holliday,Dog,"Chihuahua, Short Coat",,98134
February 21 2018,S140473,Bean Sprout,Dog,"Retriever, Golden","Poodle, Miniature",98104
April 24 2018,141521,Daisy,Dog,"Retriever, Labrador",,98125
March 26 2018,S141920,Dodger,Dog,Brittany,,98115
October 06 2018,S136991,Atlas,Dog,"Retriever, Labrador","Terrier, Fox, Smooth",98125
September 23 2018,83443,Kismet,Dog,"Spaniel, Cavalier King Charles","Spaniel, American Cocker",98101
September 16 2018,S118461,Duncan,Dog,"Terrier, Scottish","Terrier, Scottish",98117
October 06 2018,S114366,Mia,Dog,Maltese,,98199
May 14 2018,S143740,Diva,Dog,Terrier,"Chihuahua, Long Coat",98115
May 15 2018,S143768,Groot,Dog,"Poodle, Standard","Retriever, Golden",98105
February 27 2018,20167,Maxwell,Dog,"Poodle, Miniature",,98116
July 27 2018,576032,Pippin,Dog,"Spaniel, Cavalier King Charles",,98199
October 08 2018,S123706,Bear,Dog,German Shepherd,,98125
January 09 2018,S139450,Buddy,Dog,"Retriever, Labrador","Poodle, Miniature",98105
March 24 2018,S113420,Wilson,Dog,"Retriever, Golden",,98117
April 06 2018,S141950,Nala,Dog,"Terrier, American Pit Bull",,98118
August 01 2018,443991,Mini,Dog,Pomeranian,,98177
September 18 2018,8001036,Oak,Dog,"Retriever, Labrador",,98105
January 16 2018,572864,Neko,Dog,Siberian Husky,Mix,98117
April 03 2018,138068,Dusty Bear,Dog,Karelian Bear Dog,,98122
April 17 2018,S110495,Fahri,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)",Mix,98103
August 09 2018,357795,Oren Ishii,Dog,"Terrier, American Staffordshire",,98136
October 07 2018,8001641,Callie Will,Dog,"Welsh Corgi, Pembroke",Bichon Frise,98115
March 28 2018,S127985,Kaya,Dog,"Retriever, Labrador",Mix,98199
July 10 2018,S117588,Bumi,Dog,Plott Hound,Hound,98103
January 23 2018,26166,Barkley,Dog,"Retriever, Labrador","Poodle, Standard",98116
January 17 2018,S111198,Tako,Dog,"Terrier, Silky",,98116
January 08 2018,S139430,Leo,Dog,"Retriever, Golden","Poodle, Miniature",98112
March 26 2018,S141909,Fiona,Dog,Lagotto Romagnolo,,98115
April 12 2018,S119672,Bella,Dog,"Terrier, Yorkshire",Mix,98125
July 02 2018,S127644,Quatro,Dog,"Poodle, Standard","Retriever, Labrador",98117
June 22 2018,S133399,Bailey,Dog,German Shepherd,Mix,98115
March 17 2018,26222,Dee Dee,Dog,Pomeranian,,
July 10 2018,S145730,Luna,Dog,"Retriever, Labrador",,98107
July 24 2018,S147273,Zuzu,Dog,"Poodle, Standard",,98106
August 15 2018,S120380,JoJo DuBuque,Dog,"Dachshund, Standard Wire Haired",Terrier,98126
October 14 2018,834495,Daisy,Dog,"Coonhound, Treeing Walker",,98103
September 05 2018,8000660,Gracie,Dog,"Retriever, Labrador",,98117
April 10 2018,215971,Lucy,Dog,Great Dane,Mix,98117
August 07 2018,S145532,Greta,Dog,"Bulldog, French",,98133
September 01 2018,S113380,Baxter,Dog,Mix,,98126
July 10 2018,S129057,Dutch,Dog,"Retriever, Labrador",,98199
February 14 2018,S140629,Oriax,Dog,Boxer,Australian Shepherd,98109
June 05 2018,S115408,Farley,Dog,"Retriever, Labrador",German Shepherd,98125
May 19 2018,S143491,Newt,Dog,"Terrier, American Pit Bull",Mix,98112
March 09 2018,S141185,Ruby Rose,Dog,"Terrier, English Staffordshire",,98126
April 25 2018,S109949,Cooper,Dog,"Retriever, Labrador","Poodle, Miniature",98107
March 17 2018,S116185,Dudley,Dog,"Terrier, Jack Russell",Mix,98178
July 22 2018,S144198,Princess Pristique,Dog,"Poodle, Toy",Mix,98119
July 25 2018,S147285,Keita,Dog,Basenji,"Chihuahua, Long Coat",98112
January 06 2018,S102435,Abbey,Dog,"Retriever, Flat-Coated",,98115
March 27 2018,S113461,Indi,Dog,German Shepherd,Greyhound,98117
April 28 2018,S141692,Bray,Dog,Portuguese Water Dog,,98144
February 27 2018,78860,Ada,Dog,"Retriever, Labrador",,98103
September 03 2018,733325,Remy,Dog,Maltese,"Poodle, Miniature",98199
October 11 2018,354853,Sparky,Dog,"Retriever, Labrador",Border Collie,98136
March 22 2018,S140828,Lady Zuzu,Dog,Miniature Pinscher,"Chihuahua, Short Coat",98144
February 26 2018,82400,Teeka,Dog,Samoyed,,98118
April 10 2018,S113212,Baker,Dog,Bernese Mountain Dog,,98133
September 24 2018,727057,Kahlua (Kali),Dog,"Poodle, Miniature",,98125
April 03 2018,S142076,Bodhi,Dog,"Retriever, Golden",,98118
September 06 2018,S146907,Tucky,Dog,"Chihuahua, Short Coat",Shih Tzu,98115
June 01 2018,S144317,Polltergeist,Dog,Alaskan Malamute,"Retriever, Labrador",98112
May 08 2018,216165,Mazey,Dog,"Retriever, Labrador",Doberman Pinscher,98115
April 28 2018,S142957,Sandy,Dog,Australian Cattle Dog,Mix,98115
June 15 2018,S116318,Fritz,Dog,Australian Cattle Dog,,98117
February 13 2018,S140511,Beau,Dog,Mix,,98109
October 07 2018,8001604,Winnie,Dog,"Mixed Breed, Small (under 24 lbs fully grown)",Terrier,98112
June 21 2018,S144938,Wuchtigkeit,Dog,Greyhound,,98104
August 12 2018,S133448,Niko,Dog,"Bulldog, French","Spaniel, Cavalier King Charles",98115
October 01 2018,S134248,Ballard,Dog,Saint Bernard,Mix,98177
July 26 2018,583094,Duke,Dog,"Retriever, Labrador",,98109
January 16 2018,S124988,Navidad,Dog,Terrier,Mix,98126
July 06 2018,S145682,Capt. Walter LesClos,Dog,"Retriever, Labrador","Poodle, Miniature",98136
April 17 2018,S113529,Gizmo,Dog,"Chihuahua, Short Coat",,98104
June 28 2018,S133070,Luther,Dog,Australian Shepherd,Mix,98103
March 27 2018,138098,Coconut,Dog,American Eskimo,,98109
February 22 2018,S139784,Isla,Dog,Samoyed,,98119
August 01 2018,S147343,Pelusa,Dog,"Poodle, Miniature",Maltese,98122
April 19 2018,S143108,Callie,Dog,"Retriever, Labrador",,98122
July 11 2018,S143390,Rosie,Dog,"Retriever, Labrador",Mix,98136
July 21 2018,S146615,Gavy,Dog,"Terrier, Rat",Mix,98117
April 04 2018,S101139,Meiji,Dog,"Retriever, Labrador",Mix,98112
October 07 2018,585770,Gloria,Dog,"Retriever, Labrador",Australian Cattle Dog,98136
September 05 2018,570947,Jack,Dog,"Terrier, Welsh",,98199
March 07 2018,S141227,Sawyer,Dog,"Poodle, Standard",,98112
June 25 2018,S118564,Charlie,Dog,"Chihuahua, Short Coat",Mix,98109
